status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,date
165297924363_10153321008339364,"Proud to have the endorsement of Virginia's newspaper of record, the Richmond Times-Dispatch.",Richmond Times-Dispatch endorses Gary Johnson for president,link,http://www.richmond.com/opinion/our-opinion/article_b79cc2b6-8ed5-532c-92eb-4a37e779c433.html,9/4/16 11:00,25092,339,4570,24120,835,108,15,3,11,2016-09-04
165297924363_10153318561859364,"What if Democrats believed in democracy? What if Republicans believed in competition?Then they would join the 76% of Americans who want a third voice in the debates.Chip in to end the duopoly: http://bit.ly/opportUNITY",This Is The Year,video,https://www.facebook.com/govgaryjohnson/videos/10153318561859364/,9/3/16 18:15,13029,425,7931,12464,477,24,14,7,43,2016-09-03
165297924363_10153318990474364,"76% of Americans want a third voice in the debates. September 10th, Governor Weld and I will be in New York City, site of the first debate, making your voice heard.If you agree, chip in $3 to help us get there.Click HERE to contribute today:",Click HERE to Chip In Today!,link,https://www.johnsonweld.com/?utm_source=facebook&utm_medium=wall&utm_term=fans&utm_content=mb-rally-announcement-02&utm_campaign=mb-rally,9/3/16 15:59,37330,2316,5691,36000,936,44,272,7,71,2016-09-03
165297924363_10153318671274364,"We are LIVE from Des Moines, Iowa",,video,https://www.facebook.com/govgaryjohnson/videos/10153318671274364/,9/3/16 14:08,15791,8251,6990,12849,2629,105,118,18,72,2016-09-03
165297924363_10153318226459364,"""Cornell Republicans lauded Johnson for his success in governing a blue state and demonstrated fidelity to limited government, low taxes, a balanced budget and public accountability.""","Cornell Republicans Break Party Lines, Endorse Johnson for President",link,http://cornellsun.com/2016/09/02/cornell-republicans-break-party-lines-endorse-johnson-for-president/,9/3/16 11:00,26947,405,5900,25923,846,143,17,5,13,2016-09-03
165297924363_10153261728794364,"""There is nothing wrong with the Internet that I want the government to fix. Nothing in history has allowed for more innovation than the Internet. It has literally changed our world."" That's why Gov. Gary Johnson and Gov. Bill Weld have consistently supported Internet freedom.Click HERE to support them in their efforts to protect the Internet:",SIGN to Help Keep the Internet Free!,link,https://www.johnsonweld.com/internet_freedom_and_security?utm_source=facebook&utm_medium=wall&utm_term=fans&utm_content=internet%E2%80%94freedom-01&utm_campaign=issues,9/3/16 7:00,14781,863,2769,14308,290,20,135,5,23,2016-09-03
165297924363_10153316774999364,"We need to build a better immigration system, not a wall.",Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153316774999364/?type=3,9/2/16 19:00,33278,713,13176,31844,1339,44,24,2,25,2016-09-02
165297924363_10153316435039364,"MAJOR ANNOUNCEMENT: Sept 10th LIVE Rally in NYC. Money Bomb online. Watch parties in all 50 states.The media cannot ignore democracy forever. #LetGaryDebate.You In?",PLEDGE to Contribute Today!,link,https://www.johnsonweld.com/?utm_source=facebook&utm_medium=wall&utm_term=fans&utm_content=mb-rally-announcement-01&utm_campaign=mb-rally,9/2/16 16:16,3652,113,648,3514,122,12,2,0,2,2016-09-02
165297924363_10153316261199364,Balanced Rebellion came up with a pretty interesting idea here.,Balanced Rebellion,video,https://www.facebook.com/BalancedRebellion/videos/1771513536422109/,9/2/16 13:00,16831,543,1,14981,1077,39,721,3,10,2016-09-02
165297924363_10153315935794364,"As Bill Weld says, what's to spoil?",Presidential Spoiler Alert,link,http://www.usnews.com/news/articles/2016-09-02/libertarian-gary-johnson-could-be-a-spoiler,9/2/16 11:00,8602,235,2613,8260,287,32,19,2,2,2016-09-02
165297924363_10153314499999364,"We are LIVE from Milwaukee, WI!",,video,https://www.facebook.com/govgaryjohnson/videos/10153314499999364/,9/1/16 18:46,16738,8732,7131,14074,2378,96,118,22,50,2016-09-01
165297924363_10153314268759364,"Imagine this in the debates.You In? http://bit.ly/daaammmnnnnn",A Real Debate,video,https://www.facebook.com/govgaryjohnson/videos/10153314268759364/,9/1/16 15:42,92478,4106,65535,87711,3617,687,351,24,88,2016-09-01
165297924363_10153313481029364,"Americans, and particularly Latinos, deserve better than the performance we witnessed last night from Donald Trump. He goes to Mexico for a photo op with President PeÃ±a Nieto, claims to have a great meeting, and then flies to Phoenix to deliver the same incendiary message of nativism and divisiveness that he used to launch his campaign a year ago. He even called it a ""Great Wall"". Unbelievable. All we heard was the same worn out anti-immigrant rhetoric that too many politicians have been using for years. He proposes to perpetuate the immigration quotas that ignore realities and lie at the root of our broken immigration system. He rehashed the unworkable 'self-deportation' idea for those millions of undocumented immigrants here already, expecting them to leave their jobs and families and return home to somehow return legally  -- an idea that has been around for years and thankfully dismissed by those who actually understand how absurd it is .  And, ignoring the fact that immigrants commit crimes at lower rates than any other group, he turned up the volume on the 'blame immigrants first' language that has derailed real immigration reform for more than decade.As for his tripled ICE deportation agents, what are they going to do? Go door-to-door in New Mexico? America won't stand for that.Adding specifics and detail to an anti-immigrant policy does not change that policy or make it any less offensive.",,status,,9/1/16 8:53,20169,1174,5973,18910,662,41,29,45,482,2016-09-01
165297924363_10153260193374364,"Politicians should focus on representing the people who elected them instead of playing politics. SIGN THE PETITION if you agree:",CLICK to Support Term Limits for Politicians!,link,https://www.johnsonweld.com/term_limits?utm_source=facebook&utm_medium=wall&utm_term=fans&utm_content=term-limits-01&utm_campaign=issues,9/1/16 7:00,44002,1898,7641,42532,970,50,40,32,378,2016-09-01
165297924363_10153312003129364,Coming to you LIVE from San Francisco with Data4America talking about my life story!,,video,https://www.facebook.com/govgaryjohnson/videos/10153312003129364/,8/31/16 18:46,9774,4280,3568,8135,1492,59,43,15,30,2016-08-31
165297924363_10153310968379364,"We've taken the political establishment by storm.TONIGHT is the last day of the fundraising quarter. All the political commentators will be looking at our filing and making judgements about whether we have what it takes to run a national campaign.Will you send them a message?",Chip in $3 to Send a Message,link,https://www.johnsonweld.com/donate?utm_source=facebook&utm_medium=wall&utm_term=fans&utm_content=last_day_fundrasing_quarter&utm_campaign=donate,8/31/16 15:30,18593,632,3196,17920,526,58,63,8,18,2016-08-31
165297924363_10153308700044364,"Our latest batch of shirts are fresh out of the oven and ready to ship. Get yours and check out our latest shirt designs, stickers, yard signs and buttons ALL MADE IN THE USA:https://shop.johnsonweld.com/",Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153308700044364/?type=3,8/31/16 13:29,37275,1450,3428,35587,1482,105,72,8,21,2016-08-31
165297924363_10153310945749364,"""While some people will call Gary Johnson's proposal ""open borders"" without limits, this is not the case""",Libertarian Candidate Gary Johnson's Proposal Would End Illegal Immigration,link,http://www.cato.org/blog/libertarian-candidate-gary-johnsons-proposal-would-end-illegal-immigration,8/31/16 11:00,6058,211,2037,5823,181,42,1,0,11,2016-08-31
165297924363_10153308661314364,Always nice to sit down and talk about the issues.,FOX News Sunday,video,https://www.facebook.com/govgaryjohnson/videos/10153308661314364/,8/30/16 15:00,21727,1439,16428,20583,989,120,19,1,15,2016-08-30
165297924363_10153308389119364,Looking forward to talking about my life story with Data4America LIVE tomorrow afternoon.,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153308389119364/?type=3,8/30/16 13:00,5825,119,1412,5672,139,10,1,0,3,2016-08-30
165297924363_10153306179684364,1. Always keep your word.,Libertarian Presidential Candidate Gary Johnson's 4 Tips for Succeeding in Business and Life,link,https://www.entrepreneur.com/article/280404,8/30/16 11:00,9616,185,2884,9253,337,20,2,2,2,2016-08-30
165297924363_10153262053609364,"""State and local governments should have more control over education policy. Decisions that affect our children should be made closer to home, not by bureaucrats and politicians in Washington, D.C."" - Gov. Gary JohnsonLIKE if you support innovation, freedom, and flexibility in our education policy!",CLICK to Support Local Education Efforts!,link,https://www.johnsonweld.com/education?utm_source=facebook&utm_medium=wall&utm_term=fans&utm_content=education-01&utm_campaign=issues,8/30/16 7:00,13433,567,3403,12941,369,17,17,6,83,2016-08-30
165297924363_10153307084934364,It's pretty simple.,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153307084934364/?type=3,8/29/16 19:00,20489,292,6011,19687,766,23,7,0,6,2016-08-29
165297924363_10153306538004364,"Rounding up more than 11 million people -- a population larger than all but the 7 largest states in the union -- is a ludicrous notion to begin with. Everyone knows it, including Donald Trump. It was a lie cloaked in a promise.","Gary Johnson: Build a better immigration system, not a wall",link,http://www.cnn.com/2016/08/29/opinions/making-legal-immigration-attainable-johnson/index.html,8/29/16 15:00,12368,407,3205,11897,418,34,6,2,11,2016-08-29
165297924363_10153306239799364,"""Let's respect the wishes of a dissatisfied electorate and open up the first general election debate to Johnson.""",Clearing a debate path for Gary Johnson,link,http://www.chicagotribune.com/news/opinion/editorials/ct-gary-johnson-debate-clinton-trump-edit-0830-md-20160829-story.html,8/29/16 11:00,25248,469,6139,24583,608,33,11,0,13,2016-08-29
165297924363_10153304423934364,"The Johnson/Weld Presidency: No Insults. No Threats. No Bluffs.THUMBS UP if you believe that we will win. Chip in to help us get there: http://bit.ly/BElieve",I Believe We Will Win,video,https://www.facebook.com/govgaryjohnson/videos/10153304423934364/,8/28/16 14:55,71642,6667,28637,69215,1670,106,450,43,158,2016-08-28
165297924363_10153301830924364,"Despite polling in FIRST PLACE with 38.7% support from the military, the Iraq and Afghanistan Veterans of America (IAVA) has chosen NOT to include us in their first major forum on September 7th for commander in chief of the United States Armed Forces.America deserves to hear from the military's top choice.",SIGN THE PETITION to #LetGaryDebate,link,https://www.johnsonweld.com/debate,8/28/16 11:02,4660,268,1841,3756,60,37,4,126,677,2016-08-28
165297924363_10153260239644364,"""Whether it's a Republican who wants the government to tell you who to love, or a Democrat who wants the government to look through your cell phone, the threat to our civil liberties needs to be stopped by a renewed appreciation for what it means to be free."" ~ Gov. Gary Johnson Agree? Click HERE to help protect your civil liberties:",Protect Your Freedoms Today!,link,https://www.johnsonweld.com/personal_freedom?utm_source=facebook&utm_medium=wall&utm_term=fans&utm_content=personal-freedom-01&utm_campaign=issues,8/28/16 7:00,25622,772,6329,24496,807,48,178,17,76,2016-08-28
165297924363_10153302473099364,Stop special interest loopholes. Reward responsibility. And simplify our tax code.,Taxes Are Going Down,video,https://www.facebook.com/govgaryjohnson/videos/10153302473099364/,8/27/16 19:00,17732,447,9413,16930,710,68,17,1,6,2016-08-27
165297924363_10153300038464364,"YOU can help us get to 15% in the polls. And it's easy. Show your support and increase our Name ID by adding #LetGaryDebate to your profile picture.62% of America wants our campaign in the debates.Will you be a part of the team that will make it happen?",CLICK HERE: Add #LetGaryDebate to Your Profile Picture,link,https://twibbon.com/Support/letgarydebate,8/27/16 15:00,8265,221,1922,8060,184,10,6,1,4,2016-08-27
165297924363_10153301592564364,America doesn't have to choose between one extreme or another.,Independent Gary Johnson: 'I am the compromise candidate' | Union Leader,link,http://www.unionleader.com/Voters-First/Independent-Gary-Johnson-I-am-the-compromise-candidate-08252016,8/27/16 11:00,15261,385,3802,14825,409,12,6,3,6,2016-08-27
165297924363_10153300057604364,"We are LIVE in Lewiston, Maine!",,video,https://www.facebook.com/govgaryjohnson/videos/10153300057604364/,8/26/16 17:12,15479,6293,5455,13376,1792,70,107,56,78,2016-08-26
165297924363_10153299729069364,"Here's an easy way you can help increase our viral Name ID! Simply click on the link and add the ""#LetGaryDebate"" logo to the bottom of your profile picture to let people know you are part of the 62% of America that wants a third voice: https://twibbon.com/Support/letgarydebate",Gary Johnson,photo,https://www.facebook.com/govgaryjohnson/photos/a.402287939363.191343.165297924363/10153299729069364/?type=3,8/26/16 14:04,15665,695,5497,15293,332,19,12,2,7,2016-08-26
165297924363_10153299206954364,It's not a shock to me.,"In shock poll, Libertarian Johnson beats Trump among economists",link,http://thehill.com/blogs/pundits-blog/presidential-campaign/292338-in-shock-poll-libertarian-johnson-beats-trump-among,8/26/16 11:00,35867,794,8082,34413,1135,189,118,3,9,2016-08-26
165297924363_10153285828114364,"Is this the year that a third voice makes it into the debates?Over 1 MILLION people think it is and have signed the petition demanding that Gov. Gary Johnson be included in the presidential debates.You In? SIGN the PETITION:",Click HERE to Sign The Petition Today!,link,https://www.johnsonweld.com/debate?utm_source=facebook&utm_medium=wall&utm_term=fans&utm_content=debate-03&utm_campaign=debate,8/26/16 7:00,105364,12235,37504,100684,2501,173,1538,102,366,2016-08-26
165297924363_10153297929989364,It's happening.,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153297929989364/?type=3,8/25/16 19:00,105365,2443,41196,100975,3784,448,116,12,30,2016-08-25
165297924363_10153297739989364,Coming to you LIVE from New Hampshire!,WMUR-TV,video,https://www.facebook.com/wmur9/videos/10153999698838717/,8/25/16 17:01,3678,158,2,3495,160,15,5,0,3,2016-08-25
165297924363_10153260227779364,"In 2012, Gov. Gary Johnson was praised as having the best ""job creation"" record of all presidential candidates. His plan for America? ""Let's get rid of the unnecessary laws and taxes that syphon the resources businesses use to create the jobs we need.""You in? Click HERE to Learn More:",SIGN to Support Bringing Jobs Back Home!,link,https://www.johnsonweld.com/jobs?utm_source=facebook&utm_medium=wall&utm_term=fans&utm_content=jobs-01&utm_campaign=issues,8/25/16 15:00,18743,990,4539,18099,436,82,57,19,50,2016-08-25
165297924363_10153296850419364,Tune in!,FOX Business Town Hall Friday,video,https://www.facebook.com/govgaryjohnson/videos/10153296850419364/,8/25/16 13:00,6191,105,3965,5981,189,15,2,0,4,2016-08-25
165297924363_10153296844074364,"The New Hampshire Union Leader encourages voters to give our ticket ""a close look.""",Gary Johnson in NH: An honorable alternative | New Hampshire,link,http://www.unionleader.com/Editorial/Gary-Johnson-in-NH-An-honorable-alternative-08252016,8/25/16 11:00,5466,125,1394,5285,156,21,2,0,2,2016-08-25
165297924363_10153295626339364,"We've launched our new campaign store! For a limited time: FREE shipping and a FREE sticker on all orders.Browse our new line of shirts, buttons, stickers and yard signsâ€_ All made in America!Click HERE to shop now!",Gary Johnson,link,https://shop.johnsonweld.com/?utm_source=facebook&utm_medium=wall&utm_term=organic&utm_content=wall-post&utm_campaign=shop,8/24/16 20:00,1166,97,147,1118,39,5,2,0,2,2016-08-24
165297924363_10153295311294364,We are LIVE in Vermont!,,video,https://www.facebook.com/govgaryjohnson/videos/10153295311294364/,8/24/16 16:40,20550,11082,9764,17159,3007,134,116,51,83,2016-08-24
165297924363_10153295036524364,Technology is making it easier for all of us to be entrepreneurs â€” and that's a good thing.,Gary Johnson: The government is stifling economic growth in a big way,link,http://www.cnbc.com/2016/08/24/the-government-needs-to-stop-stifling-economic-growth-gary-johnson-commentary.html,8/24/16 14:00,7829,169,1828,7615,185,6,5,0,18,2016-08-24
165297924363_10153294585389364,"""Gary Johnson rapidly gaining traction with young and Hispanic voters""",Gary Johnson gaining traction with young and Hispanic voters in bid to win western states,link,http://www.washingtontimes.com/news/2016/aug/23/gary-johnson-gaining-traction-young-and-hispanic-v/,8/24/16 10:00,18889,304,3205,18303,527,41,11,2,5,2016-08-24
165297924363_10153259837884364,"By 2017, the national debt will be $20 TRILLION. That is not just obscene, it is unsustainable â€” and arguably the single greatest threat to our national security.That's why Gov. Gary Johnson has pledged that his first major act as President will be to submit to Congress a truly balanced budget.Click HERE if you support balancing the budget:",Click HERE to Sign the Petition Today!,link,https://www.johnsonweld.com/wasteful_spending?utm_source=facebook&utm_medium=wall&utm_term=fans&utm_content=wasteful-spending-01&utm_campaign=issues,8/24/16 7:00,26623,2355,6757,25411,558,93,154,39,368,2016-08-24
165297924363_10153293340204364,Bill Weld and I are offering that opportunity this year.,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153293340204364/?type=3,8/23/16 19:00,27255,443,8518,26370,825,23,33,1,3,2016-08-23
165297924363_10153292870659364,Looking forward to this week!,"Gary Johnson Rallies In VT, NH, ME, MA",link,https://www.johnsonweld.com/events?utm_source=facebook&utm_medium=wall_post&utm_term=day_before&utm_content=link&utm_campaign=events,8/23/16 15:00,4605,195,940,4432,149,18,2,1,3,2016-08-23
165297924363_10153292209089364,"""Almost a third (32 percent) of all voters say they would consider voting for Johnson""",Latest Poll Finds Third Party Candidates With High Ceilings,link,https://morningconsult.com/2016/08/21/trumps-campaign-shakeup-likely-little-late/,8/23/16 11:00,29530,691,8371,28141,1011,322,43,7,6,2016-08-23
165297924363_10153268116144364,"""Imagine if a third party makes it into the debates this year. That alone will change the entire political discussion. No longer will voters believe that our democracy is a simple choice between two unpopular options.""Together we can make history!",15 Reasons Why A Vote For Gov. Gary Johnson Matters,link,https://www.johnsonweld.com/15_reasons_why_a_vote_for_gov_gary_johnson_matters?utm_source=facebook&utm_medium=wall&utm_term=fans&utm_content=15_reasons_why&utm_campaign=post_promotion,8/23/16 8:00,102221,6250,42189,97612,3253,214,814,59,269,2016-08-23
165297924363_10153290890759364,Politicians need to remember who they work for.,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153290890759364/?type=3,8/22/16 19:00,22849,426,7181,21819,955,49,19,1,6,2016-08-22
165297924363_10153290513504364,Great clip from my chat with John Harwood at Tim's Stray Dog Cantina in Taos - after a few miles on my bike.,Speakeasy With John Harwood,video,https://www.facebook.com/govgaryjohnson/videos/10153290513504364/,8/22/16 15:00,7124,246,3765,6805,285,28,4,0,2,2016-08-22
165297924363_10153289853069364,This is the year.,Confident Johnson says he'll win the 'craziest election ever',link,http://www.abqjournal.com/830072/johnson-says-hell-win-craziest-election-ever.html,8/22/16 11:00,28328,664,4836,27214,959,42,109,1,3,2016-08-22
165297924363_10153288142919364,Just stop electing them.,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153288142919364/?type=3,8/21/16 19:00,46705,533,22743,44850,1715,41,85,3,11,2016-08-21
165297924363_10153287871379364,Bill Weld and I were successful in our states as Governors.,Our Records Stand Up To The Test,video,https://www.facebook.com/govgaryjohnson/videos/10153287871379364/,8/21/16 15:00,16345,328,5261,15822,480,14,20,3,6,2016-08-21
165297924363_10153283833974364,"One of my biggest personal accomplishments was climbing Mount Everest. Doing it while recovering from a broken leg wasn't easy. But I got to the top.Our first big accomplishment together will be debating Hillary Clinton and Donald Trump on the national stage. The two major parties, the special interests that fund them, and the media they covet might tell you we can't do it. But we will get on that stage.",Let's Keep on Climbing in the Polls,link,https://www.johnsonweld.com/gary_johnson_let_s_keep_on_climbing_in_the_polls?utm_source=facebook&utm_medium=wall&utm_term=johnson&utm_content=climb_polls_08_01&utm_campaign=climbing,8/21/16 11:00,20334,336,4128,19448,697,167,20,1,1,2016-08-21
165297924363_10153286191784364,On stage in Albuquerque with the most important people in my life!,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153286191784364/?type=3,8/20/16 19:00,11973,180,899,11301,644,20,5,0,3,2016-08-20
165297924363_10153285880809364,,Gary Johnson,video,https://www.facebook.com/govgaryjohnson/videos/10153285880809364/,8/20/16 15:58,14533,2768,0,12523,1834,54,86,7,29,2016-08-20
165297924363_10153285880809364,Gary Johnson is back! LIVE from our Albuquerque Rally.,,video,https://www.facebook.com/govgaryjohnson/videos/10153285880809364/,8/20/16 15:57,14533,2768,4648,12523,1834,54,86,7,29,2016-08-20
165297924363_10153285755849364,,Gary Johnson,video,https://www.facebook.com/govgaryjohnson/videos/10153285755849364/,8/20/16 15:36,16055,5473,0,13370,2399,113,94,36,43,2016-08-20
165297924363_10153285755849364,Gary Johnson and Bill Weld coming to you live from our Albuquerque Rally!,,video,https://www.facebook.com/govgaryjohnson/videos/10153285755849364/,8/20/16 15:35,16055,5473,4721,13370,2399,113,94,36,43,2016-08-20
165297924363_10153285653994364,We'll be snapping today!,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153285653994364/?type=3,8/20/16 14:30,2660,69,258,2554,78,6,19,0,3,2016-08-20
165297924363_10153285418564364,"The devastation to lives and property in Louisiana from flooding is heartbreaking, and our thoughts are with all those who have been affected -- and those who are working tirelessly to help.Having served as a Governor in times of disaster, I know that the state and local officials, the Red Cross and friends and neighbors are doing everything they can to save lives and deal with the flooding. They need and deserve our support. That's what Americans do.Time and time again, our nation and our people have shown that we are at our best in times of adversity. Let's do it again for our fellow citizens in Louisiana.",,status,,8/20/16 11:50,10481,168,1767,9813,508,2,3,154,1,2016-08-20
165297924363_10153285224284364,This is the biggest issue facing our country right now.,"Libertarian presidential ticket pledges balanced budget, entitlement reform",link,http://www.deseretnews.com/article/865660593/Libertarian-presidential-ticket-pledges-balanced-budget-entitlement-reform.html,8/20/16 11:00,17651,375,5279,17080,523,30,12,4,2,2016-08-20
165297924363_10153283802024364,"""The Libertarian presidential ticket of Gary Johnson and Bill Weld has raised more than $2.9 million since the start of August"" - Washington Post ""Gary Johnson's August fundraising numbers show a dramatic uptick in third party interest since he ran for president in 2012."" - TIMEWe've got the Media's attention, now it's time to raise our voice and get Gov. Gary Johnson into the debates! You in?",The Media is Listening Now.,link,https://www.johnsonweld.com/gary_johnson_we_woke_up_the_mainstream_media?utm_source=facebook&utm_medium=wall&utm_term=fans&utm_content=we_got_the_media_attention&utm_campaign=let_gary_debate,8/20/16 7:00,17610,238,4246,16950,570,71,14,1,4,2016-08-20
165297924363_10153283931694364,We're already at 15%... in some states.,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153283931694364/?type=3,8/19/16 19:05,33566,679,7523,32199,1156,175,27,3,6,2016-08-19
165297924363_10153283438004364,We're beating Trump among voters under 35 in Colorado by eleven points.,Gary Johnson At 16% In CO,video,https://www.facebook.com/govgaryjohnson/videos/10153283438004364/,8/19/16 15:05,22227,664,7802,20903,1053,203,52,3,13,2016-08-19
165297924363_10153283243299364,Tomorrow!,Gov. Gary Johnson Rally In Albuquerque,link,http://johnsonweld.com/events?utm_source=facebook&utm_medium=wall_post&utm_term=day_before&utm_content=link&utm_campaign=albuquerque,8/19/16 13:00,1844,97,274,1777,60,5,1,0,1,2016-08-19
165297924363_10153283047254364,"Great event, great crowd!",Libertarian presidential candidate Gary Johnson fires up Las Vegas,link,http://www.reviewjournal.com/politics/election-2016/libertarian-presidential-candidate-gary-johnson-fires-las-vegas,8/19/16 11:00,11503,171,1356,11131,340,27,4,1,0,2016-08-19
165297924363_10153282076529364,Another great crowd in Las Vegas!,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153282076529364/?type=3,8/18/16 22:53,8426,176,624,8041,345,33,4,1,2,2016-08-18
165297924363_10153281970319364,Gary Johnson and Bill Weld live in Vegas! #teamgov,,video,https://www.facebook.com/govgaryjohnson/videos/10153281970319364/,8/18/16 21:37,31303,11076,9702,26537,4273,181,209,25,78,2016-08-18
165297924363_10153281009164364,Thank you! America deserves a real debate.,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153281009164364/?type=3,8/18/16 18:50,27639,401,4618,26670,849,76,29,3,12,2016-08-18
165297924363_10153280933239364,Life is about putting one foot in front of the other. I talked with Fox News about climbing Mt. Everest.,Climbing Mount Everest With A Broken Leg,video,https://www.facebook.com/govgaryjohnson/videos/10153280933239364/,8/18/16 15:00,17705,748,6354,16688,693,261,42,7,14,2016-08-18
165297924363_10153280728919364,The next generation is propelling us forward.,Quinnipiac: Gary Johnson leads Trump by double digits among young adults in Colorado,link,http://hotair.com/archives/2016/08/17/quinnipiac-gary-johnson-leads-trump-by-double-digits-among-young-adults-in-colorado/,8/18/16 11:00,20196,523,3601,19270,739,152,25,1,9,2016-08-18
165297924363_10153279427889364,Pull up a chair and join in for an Evening with the Governors--LIVE from Miami,,video,https://www.facebook.com/govgaryjohnson/videos/10153279427889364/,8/17/16 18:27,17804,10529,7817,14545,2961,106,133,17,42,2016-08-17
165297924363_10153278502254364,Tonight!,Gov. Gary Johnson Miami Rally,link,https://www.johnsonweld.com/events?utm_source=facebook&utm_medium=wall_post&utm_term=day_of&utm_content=link&utm_campaign=Miami,8/17/16 15:00,3784,197,492,3658,113,10,3,0,0,2016-08-17
165297924363_10153278755819364,Taking questions live with Fusion now!,Fusion,video,https://www.facebook.com/fusionmedianetwork/videos/1522710397754933/,8/17/16 12:05,4919,342,0,4573,310,26,3,1,6,2016-08-17
165297924363_10153278457279364,"It is shockingly simpleâ€”revolutionary, and yet common sense.",Gary Johnson: Stop Criminalizing Personal Choice,link,http://time.com/4452373/gary-johnson-personal-choice/,8/17/16 10:00,21742,386,7568,20759,930,39,5,4,5,2016-08-17
165297924363_10153277272859364,Thank you!,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153277272859364/?type=3,8/16/16 19:00,32415,530,2815,30580,1507,304,18,3,3,2016-08-16
165297924363_10153276479879364,The Founder of Overstock gets it. There is an alternative.,Patrick Byrne Endorses Gary Johnson,video,https://www.facebook.com/govgaryjohnson/videos/10153276479879364/,8/16/16 15:00,18762,287,7632,17942,738,65,10,1,6,2016-08-16
165297924363_10153276496529364,It's happening.,Gary Johnson surpasses $2.7 million in online donations for August,link,http://www.washingtontimes.com/news/2016/aug/16/gary-johnson-surpasses-27-million-online-donations/,8/16/16 11:00,76058,1267,12232,70695,3940,1331,66,10,16,2016-08-16
165297924363_10153275419354364,"Over 25,000 of you have donated TODAY ALONE. I can't thank you enough.But we are not done yet. Supporters have asked us to raise our goal, and we did.Can I count on you to chip in $15 and push us to $2 million by midnight?",You In? Chip In $15,link,https://www.johnsonweld.com/?utm_source=facebook&utm_medium=wall&utm_term=fans&utm_content=evening_push&utm_campaign=15for15,8/15/16 21:13,6517,535,928,6161,238,35,60,4,19,2016-08-15
165297924363_10153275093399364,"It has been an exciting day watching the ticker climb over our initial $1.5 million Money Bomb goal. Thank you to the tens of thousands of supporters who have chipped in so far.The day isn't over yet. Introduce your friends and family to our campaign by sharing our latest video and urging them to chip in $15 today: JohnsonWeld.com",This Is The Year,video,https://www.facebook.com/govgaryjohnson/videos/10153275093399364/,8/15/16 17:40,26915,1253,23733,25225,1486,160,26,5,13,2016-08-15
165297924363_10153274796464364,"We are just $27 away from hitting our goal of $1.5 million! Will YOU be the one that puts us over the top?Chip in: johnsonweld.com",giphy.com,link,http://giphy.com/gifs/gary-johnson-26uf1jBHuGaAIgvKw,8/15/16 14:53,21150,498,2982,18850,1491,753,40,8,8,2016-08-15
165297924363_10153273720204364,"Today is the day. Please chip in $15 at JohnsonWeld.com to get us to 15% in the national polls. Hillary Clinton and Donald J. Trump, let's have a real debate.You In?",giphy.com,link,http://giphy.com/gifs/gary-johnson-bill-weld-15for15-l2Sqf5BD5tGOxpfnG,8/15/16 8:13,14554,1109,4312,13882,517,94,41,5,15,2016-08-15
165297924363_10153273381109364,"We have officially lit the fuse on our Money Bomb!YOU can help me break the two-party duopoly over the debate stage by CHIPPING IN $15 right now. You In?: http://bit.ly/opportUNITY",Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153273381109364/?type=3,8/14/16 23:00,7914,359,1515,7531,280,98,3,1,1,2016-08-14
165297924363_10153273133834364,,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153273133834364/?type=3,8/14/16 19:00,13488,215,2833,12736,444,15,290,2,1,2016-08-14
165297924363_10153272697009364,Ready for our #15for15 Money Bomb? Let's tell the debate commission that we deserve a voice in the debates: http://ow.ly/soRB303dkud,,status,,8/14/16 15:01,2354,91,205,2274,76,3,1,0,0,2016-08-14
